id_depto,depto,prov_id,prov,año,evento,edad_id,edad_desc,semanas,cantidad
056,Pirané,34,Formosa,2024,Dengue,8,De 20 a 24 años,13,6
515,Malvinas Argentinas,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,12,23
042,Chimbas,70,San Juan,2024,Dengue,10,De 35 a 44 años,13,4
014,Formosa,34,Formosa,2024,Dengue,4,De 2 a 4 años,1,14
091,Berazategui,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,8,6
001,COMUNA 1,02,CABA,2024,Dengue,9,De 25 a 34 años,8,111
749,San Fernando,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,10,6
408,Hurlingham,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,14,30
042,Eldorado,54,Misiones,2024,Dengue,11,De 45 a 65 años,13,10
560,Moreno,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,10,63
049,Las Heras,50,Mendoza,2024,Dengue,8,De 20 a 24 años,14,24
427,La Matanza,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,6,27
490,Lomas de Zamora,06,Buenos Aires,2024,Dengue,4,De 2 a 4 años,9,4
007,Calamuchita,14,Córdoba,2024,Dengue,10,De 35 a 44 años,15,11
760,San Miguel,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,13,49
063,Iguazú,54,Misiones,2024,Dengue,8,De 20 a 24 años,7,4
084,Libertador General San Martín,22,Chaco,2024,Dengue,9,De 25 a 34 años,10,3
049,La Cocha,90,Tucumán,2024,Dengue,11,De 45 a 65 años,13,13
042,Empedrado,18,Corrientes,2024,Dengue,12,Mayores de 65 años,12,1
021,Calingasta,70,San Juan,2024,Dengue,9,De 25 a 34 años,10,2
021,Colón,14,Córdoba,2024,Dengue,5,De 5 a 9 años,16,15
007,COMUNA 7,02,CABA,2024,Dengue,5,De 5 a 9 años,17,2
133,San Javier,14,Córdoba,2024,Dengue,9,De 25 a 34 años,11,7
021,Andalgalá,10,Catamarca,2024,Dengue,8,De 20 a 24 años,15,4
182,Coronel de Marina L. Rosales,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,6,3
408,Hurlingham,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,5,4
063,La Capital,82,Santa Fe,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),15,3
778,San Vicente,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,15,1
760,San Miguel,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,6,8
007,Bella Vista,18,Corrientes,2024,Dengue,7,De 15 a 19 años,17,2
408,Hurlingham,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,4,1
070,Monteros,90,Tucumán,2024,Dengue,11,De 45 a 65 años,6,4
133,San Cosme,18,Corrientes,2024,Dengue,5,De 5 a 9 años,15,1
028,Famaillá,90,Tucumán,2024,Dengue,10,De 35 a 44 años,14,9
035,Garay,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,3,2
049,Capital,10,Catamarca,2024,Dengue,5,De 5 a 9 años,5,9
002,COMUNA 2,02,CABA,2024,Dengue,9,De 25 a 34 años,15,3
113,Villaguay,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,15,3
028,Constitución,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,13,2
049,Pilcomayo,34,Formosa,2024,Dengue,10,De 35 a 44 años,7,5
441,La Plata,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,1,5
490,Lomas de Zamora,06,Buenos Aires,2024,Dengue,1,Neonato (hasta 28 dÍas),11,1
270,Ezeiza,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,6,2
623,Pergamino,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,12,1
091,Punilla,14,Córdoba,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),11,1
077,Libertad,22,Chaco,2024,Dengue,11,De 45 a 65 años,3,3
049,Gualeguay,30,Entre Ríos,2024,Dengue,6,De 10 a 14 años,12,1
119,Río Segundo,14,Córdoba,2024,Dengue,8,De 20 a 24 años,8,6
091,Simoca,90,Tucumán,2024,Dengue,4,De 2 a 4 años,13,1
210,Chacabuco,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,12,2
168,25 de Mayo,22,Chaco,2024,Dengue,7,De 15 a 19 años,7,2
134,Cañuelas,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,13,1
014,Bermejo,22,Chaco,2024,Dengue,12,Mayores de 65 años,2,2
070,Pocito,70,San Juan,2024,Dengue,10,De 35 a 44 años,13,1
077,Arrecifes,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,9,2
410,Ituzaingó,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,11,15
210,Chacabuco,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,13,4
063,Iguazú,54,Misiones,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),9,2
028,Capital,70,San Juan,2024,Dengue,10,De 35 a 44 años,8,1
154,Sargento Cabral,22,Chaco,2024,Dengue,8,De 20 a 24 años,7,2
049,General Manuel Belgrano,54,Misiones,2024,Dengue,5,De 5 a 9 años,6,1
028,Capital,66,Salta,2024,Dengue,1,Neonato (hasta 28 dÍas),15,1
036,12 de Octubre,22,Chaco,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),4,1
826,Trenque Lauquen,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,10,1
049,Las Heras,50,Mendoza,2024,Dengue,7,De 15 a 19 años,16,9
999,desconocido,99,desconocida,2024,Dengue,10,De 35 a 44 años,5,8
077,Paclín,10,Catamarca,2024,Dengue,7,De 15 a 19 años,11,1
091,San Cristóbal,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,15,30
113,Villaguay,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,12,53
105,Río Primero,14,Córdoba,2024,Dengue,12,Mayores de 65 años,16,11
077,Rawson,70,San Juan,2024,Dengue,7,De 15 a 19 años,12,9
042,Palpalá,38,Jujuy,2024,Dengue,9,De 25 a 34 años,15,16
105,San Jerónimo,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,14,26
364,General Rodríguez,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,15,16
021,Chicligasta,90,Tucumán,2024,Dengue,9,De 25 a 34 años,13,26
021,Coronel Pringles,74,San Luis,2024,Dengue,5,De 5 a 9 años,13,2
014,Cruz Alta,90,Tucumán,2024,Dengue,4,De 2 a 4 años,4,1
021,Chicligasta,90,Tucumán,2024,Dengue,11,De 45 a 65 años,6,3
056,Grl. José de San Martín,66,Salta,2024,Dengue,5,De 5 a 9 años,16,4
036,12 de Octubre,22,Chaco,2024,Dengue,8,De 20 a 24 años,2,8
049,General Güemes,66,Salta,2024,Dengue,10,De 35 a 44 años,12,3
427,La Matanza,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,4,12
413,Junín,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,14,8
014,Caseros,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,16,2
077,Libertad,22,Chaco,2024,Dengue,7,De 15 a 19 años,13,6
035,Banda,86,Santiago del Estero,2024,Dengue,8,De 20 a 24 años,6,4
270,Ezeiza,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,10,3
778,San Vicente,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,6,2
168,25 de Mayo,22,Chaco,2024,Dengue,6,De 10 a 14 años,5,3
112,Ullúm,70,San Juan,2024,Dengue,8,De 20 a 24 años,16,1
077,General Taboada,86,Santiago del Estero,2024,Dengue,6,De 10 a 14 años,14,2
826,Trenque Lauquen,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,15,3
035,Graneros,90,Tucumán,2024,Dengue,8,De 20 a 24 años,9,2
063,Lules,90,Tucumán,2024,Dengue,5,De 5 a 9 años,2,1
007,Arauco,46,La Rioja,2024,Dengue,5,De 5 a 9 años,11,1
007,Anta,66,Salta,2024,Dengue,5,De 5 a 9 años,17,3
112,O'Higgins,22,Chaco,2024,Dengue,10,De 35 a 44 años,9,2
049,Capital,10,Catamarca,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),10,6
749,San Fernando,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,15,1
999,desconocido,99,desconocida,2024,Dengue,11,De 45 a 65 años,10,2
112,Trancas,90,Tucumán,2024,Dengue,10,De 35 a 44 años,17,1
001,COMUNA 1,02,CABA,2024,Dengue,4,De 2 a 4 años,13,5
056,Grl. José de San Martín,66,Salta,2024,Dengue,12,Mayores de 65 años,14,1
644,Pinamar,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,9,1
140,San Fernando,22,Chaco,2024,Dengue,3,De 13 a 24 meses,1,1
532,Mercedes,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,11,3
028,Coronel Felipe Varela,46,La Rioja,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),13,1
077,Libertador Grl. San Martín,54,Misiones,2024,Dengue,7,De 15 a 19 años,7,1
168,25 de Mayo,22,Chaco,2024,Dengue,5,De 5 a 9 años,2,1
168,25 de Mayo,22,Chaco,2024,Dengue,8,De 20 a 24 años,1,1
532,Mercedes,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,12,1
049,Gualeguay,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,13,3
126,San Martín,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,3,1
077,General Taboada,86,Santiago del Estero,2024,Dengue,7,De 15 a 19 años,11,1
063,General Güemes,22,Chaco,2024,Dengue,4,De 2 a 4 años,8,1
077,La Caldera,66,Salta,2024,Dengue,8,De 20 a 24 años,10,1
077,9 de Julio,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,2,1
035,Ledesma,38,Jujuy,2024,Dengue,11,De 45 a 65 años,7,2
274,Florencio Varela,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,10,101
042,General San Martín,14,Córdoba,2024,Dengue,9,De 25 a 34 años,10,46
126,San Martín,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,11,43
098,San Ignacio,54,Misiones,2024,Dengue,11,De 45 a 65 años,8,19
161,Robles,86,Santiago del Estero,2024,Dengue,6,De 10 a 14 años,7,4
427,La Matanza,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,17,9
126,San Alberto,14,Córdoba,2024,Dengue,12,Mayores de 65 años,13,12
014,Cruz Alta,90,Tucumán,2024,Dengue,5,De 5 a 9 años,16,64
168,Santo Tomé,18,Corrientes,2024,Dengue,8,De 20 a 24 años,14,11
427,La Matanza,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,14,197
007,Burruyacú,90,Tucumán,2024,Dengue,6,De 10 a 14 años,12,12
260,Esteban Echeverría,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,15,14
004,COMUNA 4,02,CABA,2024,Dengue,11,De 45 a 65 años,15,16
011,COMUNA 11,02,CABA,2024,Dengue,6,De 10 a 14 años,4,1
011,COMUNA 11,02,CABA,2024,Dengue,10,De 35 a 44 años,7,9
015,Concordia,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,12,41
056,Gualeguaychú,30,Entre Ríos,2024,Dengue,6,De 10 a 14 años,13,11
371,General San Martín,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,11,46
274,Florencio Varela,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,12,60
014,Formosa,34,Formosa,2024,Dengue,10,De 35 a 44 años,9,18
091,San Cristóbal,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,8,28
091,Oberá,54,Misiones,2024,Dengue,12,Mayores de 65 años,6,11
260,Esteban Echeverría,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,8,27
063,General Güemes,22,Chaco,2024,Dengue,10,De 35 a 44 años,2,18
014,Capital,46,La Rioja,2024,Dengue,9,De 25 a 34 años,8,8
014,Capital,46,La Rioja,2024,Dengue,9,De 25 a 34 años,15,77
266,Exaltación de la Cruz,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,16,1
760,San Miguel,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,15,17
063,San Pedro,38,Jujuy,2024,Dengue,8,De 20 a 24 años,9,2
140,San Fernando,22,Chaco,2024,Dengue,5,De 5 a 9 años,10,21
063,Luján de Cuyo,50,Mendoza,2024,Dengue,5,De 5 a 9 años,4,1
113,Villaguay,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,8,8
003,COMUNA 3,02,CABA,2024,Dengue,6,De 10 a 14 años,10,8
006,COMUNA 6,02,CABA,2024,Dengue,12,Mayores de 65 años,9,6
015,COMUNA 15,02,CABA,2024,Dengue,12,Mayores de 65 años,13,7
427,La Matanza,06,Buenos Aires,2024,Dengue,3,De 13 a 24 meses,11,6
002,COMUNA 2,02,CABA,2024,Dengue,12,Mayores de 65 años,11,3
021,Candelaria,54,Misiones,2024,Dengue,10,De 35 a 44 años,7,9
154,Sargento Cabral,22,Chaco,2024,Dengue,5,De 5 a 9 años,4,8
014,Formosa,34,Formosa,2024,Dengue,6,De 10 a 14 años,15,2
203,Coronel Suárez,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,12,1
098,Mayor Luis J. Fontana,22,Chaco,2024,Dengue,9,De 25 a 34 años,12,6
014,Bermejo,22,Chaco,2024,Dengue,7,De 15 a 19 años,17,4
035,Confluencia,58,Neuquén,2024,Dengue,12,Mayores de 65 años,5,1
035,Garay,82,Santa Fe,2024,Dengue,5,De 5 a 9 años,14,2
560,Moreno,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,4,3
008,COMUNA 8,02,CABA,2024,Dengue,7,De 15 a 19 años,14,8
028,Chacabuco,22,Chaco,2024,Dengue,10,De 35 a 44 años,15,5
515,Malvinas Argentinas,06,Buenos Aires,2024,Dengue,4,De 2 a 4 años,13,4
021,Diamante,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,7,2
028,Capital,54,Misiones,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),9,2
778,San Vicente,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,13,1
091,Berazategui,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,15,2
133,Realicó,42,La Pampa,2024,Dengue,8,De 20 a 24 años,9,1
063,General Paz,18,Corrientes,2024,Dengue,10,De 35 a 44 años,17,1
999,desconocido,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,14,1
091,Simoca,90,Tucumán,2024,Dengue,3,De 13 a 24 meses,15,1
224,Chivilcoy,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,14,1
098,San Ignacio,54,Misiones,2024,Dengue,8,De 20 a 24 años,2,1
049,Capital,86,Santiago del Estero,2024,Dengue,9,De 25 a 34 años,9,62
070,Las Colonias,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,7,24
077,Rawson,70,San Juan,2024,Dengue,8,De 20 a 24 años,10,2
140,San Fernando,22,Chaco,2024,Dengue,7,De 15 a 19 años,5,59
004,COMUNA 4,02,CABA,2024,Dengue,11,De 45 a 65 años,8,18
042,General San Martín,14,Córdoba,2024,Dengue,9,De 25 a 34 años,15,82
042,General San Martín,14,Córdoba,2024,Dengue,9,De 25 a 34 años,8,17
084,Paraná,30,Entre Ríos,2024,Dengue,5,De 5 a 9 años,7,3
014,Capital,14,Córdoba,2024,Dengue,12,Mayores de 65 años,4,8
252,Escobar,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,10,5
049,La Cocha,90,Tucumán,2024,Dengue,8,De 20 a 24 años,16,23
013,COMUNA 13,02,CABA,2024,Dengue,8,De 20 a 24 años,8,5
126,1º de Mayo,22,Chaco,2024,Dengue,11,De 45 a 65 años,16,4
364,General Rodríguez,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,8,9
021,Candelaria,54,Misiones,2024,Dengue,8,De 20 a 24 años,4,1
119,Paso de los Libres,18,Corrientes,2024,Dengue,8,De 20 a 24 años,10,2
001,COMUNA 1,02,CABA,2024,Dengue,9,De 25 a 34 años,15,90
133,San Javier,14,Córdoba,2024,Dengue,9,De 25 a 34 años,13,116
140,San Fernando,22,Chaco,2024,Dengue,9,De 25 a 34 años,2,232
063,Iguazú,54,Misiones,2024,Dengue,7,De 15 a 19 años,3,3
412,José C. Paz,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,12,312
014,Cruz Alta,90,Tucumán,2024,Dengue,3,De 13 a 24 meses,17,7
112,Monte Caseros,18,Corrientes,2024,Dengue,8,De 20 a 24 años,11,3
119,Yerba Buena,90,Tucumán,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),11,1
028,Matacos,34,Formosa,2024,Dengue,11,De 45 a 65 años,2,1
133,San Javier,14,Córdoba,2024,Dengue,12,Mayores de 65 años,16,4
260,Esteban Echeverría,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,6,8
861,Vicente López,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,12,16
028,Cruz del Eje,14,Córdoba,2024,Dengue,8,De 20 a 24 años,10,1
063,Ramón Lista,34,Formosa,2024,Dengue,8,De 20 a 24 años,9,2
084,Libertador General San Martín,22,Chaco,2024,Dengue,10,De 35 a 44 años,9,1
070,Pocito,70,San Juan,2024,Dengue,11,De 45 a 65 años,12,4
035,Concepción,54,Misiones,2024,Dengue,5,De 5 a 9 años,8,1
035,Ledesma,38,Jujuy,2024,Dengue,5,De 5 a 9 años,16,7
035,Concepción,54,Misiones,2024,Dengue,9,De 25 a 34 años,7,3
028,Chacabuco,22,Chaco,2024,Dengue,10,De 35 a 44 años,10,1
049,Capital,10,Catamarca,2024,Dengue,6,De 10 a 14 años,4,4
014,Formosa,34,Formosa,2024,Dengue,6,De 10 a 14 años,10,4
133,San Cosme,18,Corrientes,2024,Dengue,5,De 5 a 9 años,8,1
098,Berisso,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,7,2
028,Guaymallén,50,Mendoza,2024,Dengue,8,De 20 a 24 años,9,2
105,9 de Julio,22,Chaco,2024,Dengue,11,De 45 a 65 años,1,11
007,Biedma,26,Chubut,2024,Dengue,10,De 35 a 44 años,3,1
028,Capital,54,Misiones,2024,Dengue,12,Mayores de 65 años,5,32
014,Formosa,34,Formosa,2024,Dengue,12,Mayores de 65 años,9,12
119,San Lorenzo,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,15,26
105,Maracó,42,La Pampa,2024,Dengue,7,De 15 a 19 años,12,4
001,COMUNA 1,02,CABA,2024,Dengue,6,De 10 a 14 años,16,27
412,José C. Paz,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,10,81
014,Capital,14,Córdoba,2024,Dengue,4,De 2 a 4 años,12,310
008,COMUNA 8,02,CABA,2024,Dengue,7,De 15 a 19 años,12,8
274,Florencio Varela,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,14,20
014,Cainguás,54,Misiones,2024,Dengue,12,Mayores de 65 años,12,2
126,1º de Mayo,22,Chaco,2024,Dengue,11,De 45 a 65 años,6,13
021,Colón,14,Córdoba,2024,Dengue,11,De 45 a 65 años,7,8
049,Capital,86,Santiago del Estero,2024,Dengue,6,De 10 a 14 años,5,3
441,La Plata,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,15,19
007,Anta,66,Salta,2024,Dengue,4,De 2 a 4 años,15,5
063,General Güemes,22,Chaco,2024,Dengue,10,De 35 a 44 años,8,13
084,Paraná,30,Entre Ríos,2024,Dengue,11,De 45 a 65 años,5,14
077,General Taboada,86,Santiago del Estero,2024,Dengue,6,De 10 a 14 años,12,2
001,COMUNA 1,02,CABA,2024,Dengue,9,De 25 a 34 años,10,113
539,Merlo,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,8,35
161,Robles,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,12,21
133,Rivadavia,66,Salta,2024,Dengue,8,De 20 a 24 años,15,1
007,COMUNA 7,02,CABA,2024,Dengue,7,De 15 a 19 años,12,6
999,desconocido,90,Tucumán,2024,Dengue,5,De 5 a 9 años,13,2
021,Escalante,26,Chubut,2024,Dengue,10,De 35 a 44 años,2,2
168,Santo Tomé,18,Corrientes,2024,Dengue,9,De 25 a 34 años,1,2
084,La Candelaria,66,Salta,2024,Dengue,11,De 45 a 65 años,12,1
028,Capital,70,San Juan,2024,Dengue,10,De 35 a 44 años,10,2
098,Uruguay,30,Entre Ríos,2024,Dengue,7,De 15 a 19 años,15,15
049,Gualeguay,30,Entre Ríos,2024,Dengue,7,De 15 a 19 años,15,1
252,Escobar,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,9,4
056,Gualeguaychú,30,Entre Ríos,2024,Dengue,11,De 45 a 65 años,9,24
140,San Fernando,22,Chaco,2024,Dengue,11,De 45 a 65 años,11,88
091,Berazategui,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,7,15
077,9 de Julio,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,8,11
364,General Rodríguez,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,8,2
413,Junín,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,10,3
098,Santa Rosa,10,Catamarca,2024,Dengue,11,De 45 a 65 años,8,1
175,Colón,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,7,1
043,Fray Justo Santa María de Oro,22,Chaco,2024,Dengue,6,De 10 a 14 años,2,2
084,Montecarlo,54,Misiones,2024,Dengue,5,De 5 a 9 años,4,2
266,Exaltación de la Cruz,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,9,1
098,Santa Rosa,10,Catamarca,2024,Dengue,10,De 35 a 44 años,10,1
154,Carlos Tejedor,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,16,1
882,Zárate,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,9,6
007,Aguirre,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,10,1
028,Chacabuco,22,Chaco,2024,Dengue,8,De 20 a 24 años,1,3
098,Uruguay,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,17,4
760,San Miguel,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,5,1
126,1º de Mayo,22,Chaco,2024,Dengue,8,De 20 a 24 años,8,1
049,Río Chico,78,Santa Cruz,2024,Dengue,9,De 25 a 34 años,8,1
098,San Ignacio,54,Misiones,2024,Dengue,9,De 25 a 34 años,9,2
260,Esteban Echeverría,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,4,1
021,Dr. Manuel Belgrano,38,Jujuy,2024,Dengue,8,De 20 a 24 años,15,87
070,Las Colonias,82,Santa Fe,2024,Dengue,5,De 5 a 9 años,8,3
658,Quilmes,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,5,2
568,Morón,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,10,11
861,Vicente López,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,13,50
042,General San Martín,14,Córdoba,2024,Dengue,9,De 25 a 34 años,13,232
049,Pilcomayo,34,Formosa,2024,Dengue,9,De 25 a 34 años,3,17
028,Matacos,34,Formosa,2024,Dengue,3,De 13 a 24 meses,4,1
028,Famaillá,90,Tucumán,2024,Dengue,7,De 15 a 19 años,10,5
140,San Fernando,22,Chaco,2024,Dengue,11,De 45 a 65 años,15,50
098,Río Cuarto,14,Córdoba,2024,Dengue,6,De 10 a 14 años,7,1
021,Comandante Fernández,22,Chaco,2024,Dengue,9,De 25 a 34 años,7,5
140,San Justo,14,Córdoba,2024,Dengue,9,De 25 a 34 años,8,61
427,La Matanza,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,16,24
175,Sauce,18,Corrientes,2024,Dengue,11,De 45 a 65 años,3,2
084,Capital,90,Tucumán,2024,Dengue,11,De 45 a 65 años,16,297
168,Santo Tomé,18,Corrientes,2024,Dengue,11,De 45 a 65 años,10,16
084,Paraná,30,Entre Ríos,2024,Dengue,11,De 45 a 65 años,3,6
028,Famaillá,90,Tucumán,2024,Dengue,9,De 25 a 34 años,15,6
105,Maracó,42,La Pampa,2024,Dengue,6,De 10 a 14 años,13,1
077,Libertad,22,Chaco,2024,Dengue,10,De 35 a 44 años,15,8
113,Villaguay,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,6,1
063,La Capital,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,13,4
005,COMUNA 5,02,CABA,2024,Dengue,8,De 20 a 24 años,16,3
638,Pilar,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,7,5
861,Vicente López,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,16,13
154,Sargento Cabral,22,Chaco,2024,Dengue,8,De 20 a 24 años,1,4
070,Las Colonias,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,3,2
028,Matacos,34,Formosa,2024,Dengue,11,De 45 a 65 años,12,2
007,COMUNA 7,02,CABA,2024,Dengue,12,Mayores de 65 años,7,4
070,Maipú,50,Mendoza,2024,Dengue,12,Mayores de 65 años,15,1
112,San Pedro,54,Misiones,2024,Dengue,7,De 15 a 19 años,15,2
084,Capital,90,Tucumán,2024,Dengue,4,De 2 a 4 años,5,1
056,Chapaleufú,42,La Pampa,2024,Dengue,12,Mayores de 65 años,16,1
091,Punilla,14,Córdoba,2024,Dengue,11,De 45 a 65 años,9,18
539,Merlo,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,16,4
119,Presidencia de la Plaza,22,Chaco,2024,Dengue,6,De 10 a 14 años,12,11
035,Confluencia,58,Neuquén,2024,Dengue,9,De 25 a 34 años,2,1
007,Belgrano,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,10,1
063,La Capital,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,5,1
021,Capital,18,Corrientes,2024,Dengue,5,De 5 a 9 años,9,3
077,Nogoyá,30,Entre Ríos,2024,Dengue,5,De 5 a 9 años,11,2
070,Monteros,90,Tucumán,2024,Dengue,5,De 5 a 9 años,13,1
028,Cruz del Eje,14,Córdoba,2024,Dengue,12,Mayores de 65 años,11,3
014,Caseros,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,14,1
035,Garay,82,Santa Fe,2024,Dengue,10,De 35 a 44 años,15,3
644,Pinamar,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,11,1
098,Uruguay,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,5,1
119,San Lorenzo,82,Santa Fe,2024,Dengue,6,De 10 a 14 años,3,2
126,1º de Mayo,22,Chaco,2024,Dengue,12,Mayores de 65 años,11,1
028,Lago Argentino,78,Santa Cruz,2024,Dengue,6,De 10 a 14 años,11,1
861,Vicente López,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,5,2
084,Libertador General San Martín,22,Chaco,2024,Dengue,11,De 45 a 65 años,6,2
168,Totoral,14,Córdoba,2024,Dengue,12,Mayores de 65 años,13,1
112,Metán,66,Salta,2024,Dengue,4,De 2 a 4 años,8,1
112,Monte Caseros,18,Corrientes,2024,Dengue,10,De 35 a 44 años,1,1
049,General Obligado,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,1,1
042,Palpalá,38,Jujuy,2024,Dengue,8,De 20 a 24 años,11,2
364,General Rodríguez,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,4,1
014,Caseros,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,14,4
763,San Nicolás,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,5,1
077,Itatí,18,Corrientes,2024,Dengue,11,De 45 a 65 años,6,1
028,Capital,54,Misiones,2024,Dengue,3,De 13 a 24 meses,10,1
042,Palpalá,38,Jujuy,2024,Dengue,9,De 25 a 34 años,8,3
049,General Güemes,66,Salta,2024,Dengue,10,De 35 a 44 años,13,2
105,Mercedes,18,Corrientes,2024,Dengue,6,De 10 a 14 años,14,1
