id_depto,depto,prov_id,prov,año,evento,edad_id,edad_desc,semanas,cantidad
22168,25 de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,33,8
34056,Pirané,34,Formosa,2023,Dengue,6,De 10 a 14 años,51,4
34056,Pirané,34,Formosa,2023,Dengue,11,De 45 a 65 años,43,6
22168,25 de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,48,8
54056,Guaraní,54,Misiones,2023,Dengue,9,De 25 a 34 años,47,1
38021,Dr. Manuel Belgrano,38,Jujuy,2023,Dengue,11,De 45 a 65 años,52,1
22063,General Güemes,22,Chaco,2023,Dengue,11,De 45 a 65 años,49,8
34014,Formosa,34,Formosa,2023,Dengue,12,Mayores de 65 años,43,12
22133,Quitilipi,22,Chaco,2023,Dengue,12,Mayores de 65 años,48,4
94014,Ushuaia,94,Tierra del Fuego,2023,Dengue,7,De 15 a 19 años,43,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,6,De 10 a 14 años,36,2
22063,General Güemes,22,Chaco,2023,Dengue,10,De 35 a 44 años,49,5
34021,Laishi,34,Formosa,2023,Dengue,6,De 10 a 14 años,43,1
22140,San Fernando,22,Chaco,2023,Dengue,12,Mayores de 65 años,48,11
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,43,5
34042,Pilagás,34,Formosa,2023,Dengue,11,De 45 a 65 años,43,3
54084,Montecarlo,54,Misiones,2023,Dengue,11,De 45 a 65 años,44,1
34049,Pilcomayo,34,Formosa,2023,Dengue,7,De 15 a 19 años,43,4
34014,Formosa,34,Formosa,2023,Dengue,12,Mayores de 65 años,44,13
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,46,4
34035,Patiño,34,Formosa,2023,Dengue,6,De 10 a 14 años,38,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,8,De 20 a 24 años,48,4
14014,Capital,14,Córdoba,2023,Dengue,5,De 5 a 9 años,52,1
34021,Laishi,34,Formosa,2023,Dengue,11,De 45 a 65 años,40,1
34014,Formosa,34,Formosa,2023,Dengue,9,De 25 a 34 años,46,76
34014,Formosa,34,Formosa,2023,Dengue,9,De 25 a 34 años,42,12
18021,Capital,18,Corrientes,2023,Dengue,9,De 25 a 34 años,32,4
22133,Quitilipi,22,Chaco,2023,Dengue,6,De 10 a 14 años,40,3
70105,Sarmiento,70,San Juan,2023,Dengue,8,De 20 a 24 años,49,1
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,11,De 45 a 65 años,50,2
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,7,De 15 a 19 años,51,3
22077,Libertad,22,Chaco,2023,Dengue,10,De 35 a 44 años,52,4
14091,Punilla,14,Córdoba,2023,Dengue,11,De 45 a 65 años,52,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,43,1
34035,Patiño,34,Formosa,2023,Dengue,3,De 13 a 24 meses,46,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,10,De 35 a 44 años,39,4
22126,1a de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,48,1
14014,Capital,14,Córdoba,2023,Dengue,9,De 25 a 34 años,43,1
86056,Copo,86,Santiago del Estero,2023,Dengue,11,De 45 a 65 años,33,1
06756,San Isidro,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,48,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,2,Posneonato (29 hasta 365 dÍas),52,1
22168,25 de Mayo,22,Chaco,2023,Dengue,12,Mayores de 65 años,37,2
22147,San Lorenzo,22,Chaco,2023,Dengue,7,De 15 a 19 años,50,10
14098,Río Cuarto,14,Córdoba,2023,Dengue,7,De 15 a 19 años,47,1
22133,Quitilipi,22,Chaco,2023,Dengue,12,Mayores de 65 años,46,1
22140,San Fernando,22,Chaco,2023,Dengue,4,De 2 a 4 años,49,1
22077,Libertad,22,Chaco,2023,Dengue,7,De 15 a 19 años,49,1
18021,Capital,18,Corrientes,2023,Dengue,9,De 25 a 34 años,37,1
22105,9 de Julio,22,Chaco,2023,Dengue,9,De 25 a 34 años,40,1
22140,San Fernando,22,Chaco,2023,Dengue,8,De 20 a 24 años,40,3
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,12,Mayores de 65 años,50,1
82063,La Capital,82,Santa Fe,2023,Dengue,11,De 45 a 65 años,46,1
22014,Bermejo,22,Chaco,2023,Dengue,9,De 25 a 34 años,46,1
22112,O'Higgins,22,Chaco,2023,Dengue,10,De 35 a 44 años,41,1
22028,Chacabuco,22,Chaco,2023,Dengue,10,De 35 a 44 años,40,1
02015,COMUNA 15,02,CABA,2023,Dengue,12,Mayores de 65 años,52,1
06658,Quilmes,06,Buenos Aires,2023,Dengue,7,De 15 a 19 años,52,1
30091,Tala,30,Entre Ríos,2023,Dengue,6,De 10 a 14 años,49,1
54063,Iguazú,54,Misiones,2023,Dengue,9,De 25 a 34 años,33,1
54028,Capital,54,Misiones,2023,Dengue,7,De 15 a 19 años,48,3
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,34,1
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,35,3
54028,Capital,54,Misiones,2023,Dengue,8,De 20 a 24 años,51,20
54028,Capital,54,Misiones,2023,Dengue,6,De 10 a 14 años,48,5
22021,Comandante Fernández,22,Chaco,2023,Dengue,4,De 2 a 4 años,50,3
22021,Comandante Fernández,22,Chaco,2023,Dengue,12,Mayores de 65 años,51,6
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,49,20
86056,Copo,86,Santiago del Estero,2023,Dengue,11,De 45 a 65 años,51,6
22063,General Güemes,22,Chaco,2023,Dengue,6,De 10 a 14 años,34,1
22036,12 de Octubre,22,Chaco,2023,Dengue,7,De 15 a 19 años,50,4
22133,Quitilipi,22,Chaco,2023,Dengue,7,De 15 a 19 años,50,1
34049,Pilcomayo,34,Formosa,2023,Dengue,6,De 10 a 14 años,38,1
34056,Pirané,34,Formosa,2023,Dengue,8,De 20 a 24 años,45,1
22133,Quitilipi,22,Chaco,2023,Dengue,6,De 10 a 14 años,50,3
22063,General Güemes,22,Chaco,2023,Dengue,7,De 15 a 19 años,51,1
22140,San Fernando,22,Chaco,2023,Dengue,9,De 25 a 34 años,38,6
82084,Rosario,82,Santa Fe,2023,Dengue,7,De 15 a 19 años,52,2
34014,Formosa,34,Formosa,2023,Dengue,6,De 10 a 14 años,41,5
22105,9 de Julio,22,Chaco,2023,Dengue,11,De 45 a 65 años,51,6
34056,Pirané,34,Formosa,2023,Dengue,8,De 20 a 24 años,38,1
54028,Capital,54,Misiones,2023,Dengue,9,De 25 a 34 años,43,1
22140,San Fernando,22,Chaco,2023,Dengue,9,De 25 a 34 años,45,10
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,5,De 5 a 9 años,51,1
22112,O'Higgins,22,Chaco,2023,Dengue,12,Mayores de 65 años,44,2
34049,Pilcomayo,34,Formosa,2023,Dengue,6,De 10 a 14 años,45,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,4,De 2 a 4 años,49,2
34042,Pilagás,34,Formosa,2023,Dengue,10,De 35 a 44 años,44,1
34021,Laishi,34,Formosa,2023,Dengue,12,Mayores de 65 años,52,6
34049,Pilcomayo,34,Formosa,2023,Dengue,6,De 10 a 14 años,52,10
22063,General Güemes,22,Chaco,2023,Dengue,4,De 2 a 4 años,42,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,10,De 35 a 44 años,41,1
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,42,1
06441,La Plata,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,52,2
34014,Formosa,34,Formosa,2023,Dengue,4,De 2 a 4 años,52,4
18021,Capital,18,Corrientes,2023,Dengue,11,De 45 a 65 años,43,3
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,31,1
34014,Formosa,34,Formosa,2023,Dengue,10,De 35 a 44 años,35,3
34014,Formosa,34,Formosa,2023,Dengue,12,Mayores de 65 años,35,2
22112,O'Higgins,22,Chaco,2023,Dengue,10,De 35 a 44 años,51,1
54028,Capital,54,Misiones,2023,Dengue,3,De 13 a 24 meses,50,1
54063,Iguazú,54,Misiones,2023,Dengue,7,De 15 a 19 años,51,1
82049,General Obligado,82,Santa Fe,2023,Dengue,10,De 35 a 44 años,52,1
22133,Quitilipi,22,Chaco,2023,Dengue,10,De 35 a 44 años,36,3
22133,Quitilipi,22,Chaco,2023,Dengue,6,De 10 a 14 años,36,2
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,11,De 45 a 65 años,35,1
34035,Patiño,34,Formosa,2023,Dengue,11,De 45 a 65 años,47,12
34021,Laishi,34,Formosa,2023,Dengue,5,De 5 a 9 años,47,2
999,desconocido,desconocida,desconocida,2023,Dengue,6,De 10 a 14 años,51,1
22077,Libertad,22,Chaco,2023,Dengue,12,Mayores de 65 años,51,1
18021,Capital,18,Corrientes,2023,Dengue,10,De 35 a 44 años,31,1
66056,Grl. José de San Martín,66,Salta,2023,Dengue,6,De 10 a 14 años,40,1
02008,COMUNA 8,02,CABA,2023,Dengue,10,De 35 a 44 años,52,1
06091,Berazategui,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,52,1
10049,Capital,10,Catamarca,2023,Dengue,10,De 35 a 44 años,52,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,9,De 25 a 34 años,35,1
02001,COMUNA 1,02,CABA,2023,Dengue,11,De 45 a 65 años,49,1
54021,Candelaria,54,Misiones,2023,Dengue,10,De 35 a 44 años,51,1
18021,Capital,18,Corrientes,2023,Dengue,12,Mayores de 65 años,31,1
340,desconocido,34,Formosa,2023,Dengue,11,De 45 a 65 años,51,1
90119,Yerba Buena,90,Tucumán,2023,Dengue,10,De 35 a 44 años,44,1
14105,Río Primero,14,Córdoba,2023,Dengue,9,De 25 a 34 años,52,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,45,6
34049,Pilcomayo,34,Formosa,2023,Dengue,3,De 13 a 24 meses,51,1
54084,Montecarlo,54,Misiones,2023,Dengue,11,De 45 a 65 años,49,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,4,De 2 a 4 años,46,1
22168,25 de Mayo,22,Chaco,2023,Dengue,6,De 10 a 14 años,37,1
22036,12 de Octubre,22,Chaco,2023,Dengue,9,De 25 a 34 años,50,15
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,36,6
02009,COMUNA 9,02,CABA,2023,Dengue,11,De 45 a 65 años,52,2
54098,San Ignacio,54,Misiones,2023,Dengue,8,De 20 a 24 años,52,4
06274,Florencio Varela,06,Buenos Aires,2023,Dengue,8,De 20 a 24 años,47,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,10,De 35 a 44 años,34,1
54028,Capital,54,Misiones,2023,Dengue,10,De 35 a 44 años,48,11
50049,Las Heras,50,Mendoza,2023,Dengue,9,De 25 a 34 años,51,1
06840,Tres de Febrero,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,34,1
34021,Laishi,34,Formosa,2023,Dengue,8,De 20 a 24 años,50,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,40,4
34049,Pilcomayo,34,Formosa,2023,Dengue,9,De 25 a 34 años,46,4
999,desconocido,99,desconocida,2023,Dengue,10,De 35 a 44 años,52,1
22119,Presidencia de la Plaza,22,Chaco,2023,Dengue,6,De 10 a 14 años,50,1
06644,Pinamar,06,Buenos Aires,2023,Dengue,8,De 20 a 24 años,51,1
06270,Ezeiza,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,51,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,52,29
82084,Rosario,82,Santa Fe,2023,Dengue,11,De 45 a 65 años,42,1
82084,Rosario,82,Santa Fe,2023,Dengue,11,De 45 a 65 años,48,1
06760,San Miguel,06,Buenos Aires,2023,Dengue,8,De 20 a 24 años,44,1
22154,Sargento Cabral,22,Chaco,2023,Dengue,7,De 15 a 19 años,42,1
22140,San Fernando,22,Chaco,2023,Dengue,12,Mayores de 65 años,31,6
34056,Pirané,34,Formosa,2023,Dengue,7,De 15 a 19 años,48,4
82112,San Justo,82,Santa Fe,2023,Dengue,12,Mayores de 65 años,52,1
06028,Almirante Brown,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,50,1
220,desconocido,22,Chaco,2023,Dengue,6,De 10 a 14 años,43,1
22070,Independencia,22,Chaco,2023,Dengue,11,De 45 a 65 años,42,3
54028,Capital,54,Misiones,2023,Dengue,1,Neonato (hasta 28 dÍas),51,1
18021,Capital,18,Corrientes,2023,Dengue,12,Mayores de 65 años,45,1
22126,1a de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,41,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,5,De 5 a 9 años,33,1
22154,Sargento Cabral,22,Chaco,2023,Dengue,5,De 5 a 9 años,34,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,6,De 10 a 14 años,50,1
14014,Capital,14,Córdoba,2023,Dengue,7,De 15 a 19 años,51,1
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,33,1
22168,25 de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,43,6
34014,Formosa,34,Formosa,2023,Dengue,8,De 20 a 24 años,36,8
22133,Quitilipi,22,Chaco,2023,Dengue,9,De 25 a 34 años,43,3
54063,Iguazú,54,Misiones,2023,Dengue,7,De 15 a 19 años,42,1
22140,San Fernando,22,Chaco,2023,Dengue,12,Mayores de 65 años,50,32
54028,Capital,54,Misiones,2023,Dengue,10,De 35 a 44 años,51,37
06515,Malvinas Argentinas,06,Buenos Aires,2023,Dengue,7,De 15 a 19 años,51,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,44,12
66056,Grl. José de San Martín,66,Salta,2023,Dengue,11,De 45 a 65 años,37,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,8,De 20 a 24 años,51,7
34035,Patiño,34,Formosa,2023,Dengue,10,De 35 a 44 años,48,9
22036,12 de Octubre,22,Chaco,2023,Dengue,10,De 35 a 44 años,50,6
34014,Formosa,34,Formosa,2023,Dengue,8,De 20 a 24 años,50,53
22140,San Fernando,22,Chaco,2023,Dengue,8,De 20 a 24 años,43,4
22140,San Fernando,22,Chaco,2023,Dengue,7,De 15 a 19 años,49,16
22126,1a de Mayo,22,Chaco,2023,Dengue,12,Mayores de 65 años,51,8
22070,Independencia,22,Chaco,2023,Dengue,9,De 25 a 34 años,32,1
22036,12 de Octubre,22,Chaco,2023,Dengue,10,De 35 a 44 años,48,5
18021,Capital,18,Corrientes,2023,Dengue,11,De 45 a 65 años,51,74
54028,Capital,54,Misiones,2023,Dengue,9,De 25 a 34 años,52,73
34021,Laishi,34,Formosa,2023,Dengue,12,Mayores de 65 años,44,1
34014,Formosa,34,Formosa,2023,Dengue,11,De 45 a 65 años,33,2
06420,La Costa,06,Buenos Aires,2023,Dengue,8,De 20 a 24 años,51,1
34042,Pilagás,34,Formosa,2023,Dengue,10,De 35 a 44 años,51,5
22063,General Güemes,22,Chaco,2023,Dengue,6,De 10 a 14 años,35,1
34021,Laishi,34,Formosa,2023,Dengue,11,De 45 a 65 años,43,7
54084,Montecarlo,54,Misiones,2023,Dengue,8,De 20 a 24 años,52,2
22126,1a de Mayo,22,Chaco,2023,Dengue,9,De 25 a 34 años,51,2
22140,San Fernando,22,Chaco,2023,Dengue,10,De 35 a 44 años,45,8
18021,Capital,18,Corrientes,2023,Dengue,11,De 45 a 65 años,40,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,41,3
22014,Bermejo,22,Chaco,2023,Dengue,7,De 15 a 19 años,52,4
54021,Candelaria,54,Misiones,2023,Dengue,9,De 25 a 34 años,49,1
06490,Lomas de Zamora,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,47,1
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,9,De 25 a 34 años,51,1
22077,Libertad,22,Chaco,2023,Dengue,6,De 10 a 14 años,50,1
34056,Pirané,34,Formosa,2023,Dengue,11,De 45 a 65 años,46,3
06105,Bolívar,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,44,1
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,42,4
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,39,2
34056,Pirané,34,Formosa,2023,Dengue,11,De 45 a 65 años,48,5
22021,Comandante Fernández,22,Chaco,2023,Dengue,6,De 10 a 14 años,35,1
34056,Pirané,34,Formosa,2023,Dengue,9,De 25 a 34 años,50,10
18035,Curuzú Cuatiá,18,Corrientes,2023,Dengue,11,De 45 a 65 años,32,1
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,32,6
22084,Libertador General San Martín,22,Chaco,2023,Dengue,7,De 15 a 19 años,31,2
22063,General Güemes,22,Chaco,2023,Dengue,10,De 35 a 44 años,45,3
78035,Lago Buenos Aires,78,Santa Cruz,2023,Dengue,11,De 45 a 65 años,48,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,6,De 10 a 14 años,32,3
74049,Junín,74,San Luis,2023,Dengue,10,De 35 a 44 años,52,1
22063,General Güemes,22,Chaco,2023,Dengue,7,De 15 a 19 años,44,2
34056,Pirané,34,Formosa,2023,Dengue,11,De 45 a 65 años,42,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,11,De 45 a 65 años,31,1
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,34,3
999,desconocido,99,desconocida,2023,Dengue,5,De 5 a 9 años,33,1
22070,Independencia,22,Chaco,2023,Dengue,5,De 5 a 9 años,50,1
22126,1a de Mayo,22,Chaco,2023,Dengue,8,De 20 a 24 años,52,3
34014,Formosa,34,Formosa,2023,Dengue,7,De 15 a 19 años,43,15
34014,Formosa,34,Formosa,2023,Dengue,7,De 15 a 19 años,34,3
34014,Formosa,34,Formosa,2023,Dengue,9,De 25 a 34 años,37,6
34049,Pilcomayo,34,Formosa,2023,Dengue,7,De 15 a 19 años,42,3
34035,Patiño,34,Formosa,2023,Dengue,7,De 15 a 19 años,43,7
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,49,16
22070,Independencia,22,Chaco,2023,Dengue,8,De 20 a 24 años,47,1
54056,Guaraní,54,Misiones,2023,Dengue,12,Mayores de 65 años,50,1
18021,Capital,18,Corrientes,2023,Dengue,9,De 25 a 34 años,49,21
54084,Montecarlo,54,Misiones,2023,Dengue,11,De 45 a 65 años,48,4
18021,Capital,18,Corrientes,2023,Dengue,11,De 45 a 65 años,33,2
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,46,5
22036,12 de Octubre,22,Chaco,2023,Dengue,11,De 45 a 65 años,50,7
22084,Libertador General San Martín,22,Chaco,2023,Dengue,7,De 15 a 19 años,51,5
34014,Formosa,34,Formosa,2023,Dengue,7,De 15 a 19 años,48,36
22154,Sargento Cabral,22,Chaco,2023,Dengue,7,De 15 a 19 años,36,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,10,De 35 a 44 años,51,6
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,52,8
82084,Rosario,82,Santa Fe,2023,Dengue,10,De 35 a 44 años,49,4
22084,Libertador General San Martín,22,Chaco,2023,Dengue,7,De 15 a 19 años,49,5
86056,Copo,86,Santiago del Estero,2023,Dengue,5,De 5 a 9 años,51,1
34042,Pilagás,34,Formosa,2023,Dengue,5,De 5 a 9 años,46,1
22126,1a de Mayo,22,Chaco,2023,Dengue,12,Mayores de 65 años,50,5
22021,Comandante Fernández,22,Chaco,2023,Dengue,12,Mayores de 65 años,48,3
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,10,De 35 a 44 años,50,2
54056,Guaraní,54,Misiones,2023,Dengue,8,De 20 a 24 años,51,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,6,De 10 a 14 años,43,3
22140,San Fernando,22,Chaco,2023,Dengue,8,De 20 a 24 años,49,19
34042,Pilagás,34,Formosa,2023,Dengue,11,De 45 a 65 años,46,2
34056,Pirané,34,Formosa,2023,Dengue,9,De 25 a 34 años,51,15
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,6,De 10 a 14 años,45,1
54063,Iguazú,54,Misiones,2023,Dengue,12,Mayores de 65 años,47,2
34042,Pilagás,34,Formosa,2023,Dengue,8,De 20 a 24 años,46,2
54091,Oberá,54,Misiones,2023,Dengue,11,De 45 a 65 años,52,2
54084,Montecarlo,54,Misiones,2023,Dengue,12,Mayores de 65 años,52,4
22147,San Lorenzo,22,Chaco,2023,Dengue,5,De 5 a 9 años,48,1
34035,Patiño,34,Formosa,2023,Dengue,11,De 45 a 65 años,40,6
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,6,De 10 a 14 años,35,2
54056,Guaraní,54,Misiones,2023,Dengue,7,De 15 a 19 años,48,1
22070,Independencia,22,Chaco,2023,Dengue,9,De 25 a 34 años,45,1
14021,Colón,14,Córdoba,2023,Dengue,11,De 45 a 65 años,46,1
34021,Laishi,34,Formosa,2023,Dengue,9,De 25 a 34 años,50,5
78014,Deseado,78,Santa Cruz,2023,Dengue,10,De 35 a 44 años,40,1
54084,Montecarlo,54,Misiones,2023,Dengue,11,De 45 a 65 años,45,1
34042,Pilagás,34,Formosa,2023,Dengue,9,De 25 a 34 años,50,6
94007,Río Grande,94,Tierra del Fuego,2023,Dengue,10,De 35 a 44 años,50,1
34049,Pilcomayo,34,Formosa,2023,Dengue,7,De 15 a 19 años,40,1
34042,Pilagás,34,Formosa,2023,Dengue,10,De 35 a 44 años,50,6
94007,Río Grande,94,Tierra del Fuego,2023,Dengue,9,De 25 a 34 años,50,1
54028,Capital,54,Misiones,2023,Dengue,4,De 2 a 4 años,49,1
34007,Bermejo,34,Formosa,2023,Dengue,10,De 35 a 44 años,40,2
34021,Laishi,34,Formosa,2023,Dengue,12,Mayores de 65 años,50,6
22140,San Fernando,22,Chaco,2023,Dengue,5,De 5 a 9 años,49,8
06665,Ramallo,06,Buenos Aires,2023,Dengue,12,Mayores de 65 años,52,1
22039,2 de Abril,22,Chaco,2023,Dengue,10,De 35 a 44 años,47,1
22133,Quitilipi,22,Chaco,2023,Dengue,8,De 20 a 24 años,41,1
22168,25 de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,49,3
22049,General Belgrano,22,Chaco,2023,Dengue,11,De 45 a 65 años,46,1
34035,Patiño,34,Formosa,2023,Dengue,8,De 20 a 24 años,49,1
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,45,4
22084,Libertador General San Martín,22,Chaco,2023,Dengue,6,De 10 a 14 años,32,2
34035,Patiño,34,Formosa,2023,Dengue,7,De 15 a 19 años,39,1
22070,Independencia,22,Chaco,2023,Dengue,10,De 35 a 44 años,52,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,9,De 25 a 34 años,37,1
02001,COMUNA 1,02,CABA,2023,Dengue,11,De 45 a 65 años,50,2
22133,Quitilipi,22,Chaco,2023,Dengue,7,De 15 a 19 años,38,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,5,De 5 a 9 años,38,1
22070,Independencia,22,Chaco,2023,Dengue,11,De 45 a 65 años,45,1
34056,Pirané,34,Formosa,2023,Dengue,4,De 2 a 4 años,50,1
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,45,3
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,37,2
34056,Pirané,34,Formosa,2023,Dengue,7,De 15 a 19 años,40,2
